,House_door_model,architecture_acreage,within_acreage,Building_head,decorate_situation,heating_method,period_int,floor,Family_structure,building_types,building_age,building_structure,Ladder_household_proportion,Equipped_elevator,house_id,listing_time,house_age,Trading_ownership,usage_house,houseing_belog,house_site,bargain_time,bargain_price,unit_price,listing_price,bargain_day_num,adjust_price,take_look,attention,view_count
1553,3室2厅1厨2卫        ,116.7㎡          ,105.95㎡         ,南 北   ,简装     ,        ,70年           ,高楼层(共8层)          ,暂无数据              ,塔楼       ,2002 ,钢混结构  ,一梯三户           ,无           ,GZ0003603642          ,2018-03-02         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,富华园 3室2厅 116.7平米,2018.04.22 成交,192,16453,198,51,1,0,100,1175
1554,2室2厅1厨1卫        ,77.31㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,中楼层(共5层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,无           ,GZ0003604129          ,2018-02-26         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,新塘新世界花园嘉华苑 2室2厅 77.31平米,2018.04.22 成交,155,20050,155,55,1,0,133,2389
1555,2室1厅1厨1卫        ,54.99㎡          ,暂无数据         ,南 北   ,其他     ,        ,70年           ,低楼层(共9层)          ,暂无数据              ,塔楼       ,1996 ,钢混结构  ,一梯四户           ,无           ,GZ0003881088          ,2018-04-04         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,芬芳小区 2室1厅 54.99平米,2018.04.22 成交,150,27278,155,18,1,0,25,1149
1556,3室2厅1厨1卫        ,94㎡          ,暂无数据         ,西南   ,精装     ,        ,70年           ,高楼层(共24层)          ,暂无数据              ,塔楼       ,2001 ,钢混结构  ,三梯八户           ,有           ,GZ0003245095          ,2017-11-21         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,新世界东逸花园 3室2厅 94平米,2018.04.25 成交,610,64894,615,155,1,0,35,3379
1557,2室2厅1厨1卫        ,66.89㎡          ,67㎡         ,南   ,其他     ,        ,70年           ,低楼层(共8层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,暂无数据           ,GZ0002952618          ,2017-08-02         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,六运小区 2室2厅 66.89平米,2018.04.21 成交,325,48588,330,262,1,0,45,3471
1558,3室2厅1厨1卫        ,77㎡          ,暂无数据         ,西北   ,简装     ,        ,70年           ,中楼层(共31层)          ,暂无数据              ,塔楼       ,2007 ,钢混结构  ,三梯七户           ,有           ,GZ0003072678          ,2018-06-02         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,隽园 3室2厅 77平米,2018.04.21 成交,490,63637,490,暂无数据,1,0,23,3578
1559,3室2厅1厨1卫        ,89㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,高楼层(共15层)          ,暂无数据              ,塔楼       ,2014 ,钢混结构  ,两梯四户           ,有           ,GZ0003753752          ,2018-03-16         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,奥园春晓 3室2厅 89平米,2018.04.21 成交,231,25956,230,36,1,0,62,1723
1560,2室1厅1厨1卫        ,48.31㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,中楼层(共8层)          ,平层              ,塔楼       ,未知 ,钢混结构  ,一梯五户           ,无           ,GZ0003381149          ,2018-05-15         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,岗贝路机安宿舍 2室1厅 48.31平米,2018.04.21 成交,114.5,23702,114.5,暂无数据,1,0,76,2025
1561,2室1厅1厨1卫        ,56.29㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯六户           ,无           ,GZ0003841433          ,2018-04-01         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,新兴白云花园 2室1厅 56.29平米,2018.04.21 成交,147.3,26169,150,20,0,0,44,1222
1562,1室0厅1厨1卫        ,26.21㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1994 ,钢混结构  ,一梯十户           ,无           ,GZ0003839589          ,2018-02-23         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,西华路凉亭街 1室0厅 26.21平米,2018.04.21 成交,87,33194,78,57,0,0,37,929
1563,2室2厅1厨1卫        ,58.5㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,中楼层(共5层)          ,暂无数据              ,板楼       ,1995 ,钢混结构  ,一梯四户           ,无           ,GZ0003661161          ,2018-02-11         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,祈福新村青怡居 2室2厅 58.5平米,2018.04.21 成交,171,29231,173,69,1,0,7,515
1564,2室1厅1厨1卫        ,42.01㎡          ,暂无数据         ,东   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,2000 ,钢混结构  ,一梯六户           ,无           ,GZ0003928180          ,2018-04-10         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,蝶翠新居 2室1厅 42.01平米,2018.04.21 成交,157,37373,168,11,1,0,13,358
1565,2室1厅1厨1卫        ,53.99㎡          ,暂无数据         ,东南   ,其他     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,1998 ,钢混结构  ,一梯八户           ,无           ,GZ0003754849          ,2017-12-23         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,侨诚花园春晓苑 2室1厅 53.99平米,2018.04.21 成交,161,29821,170,119,1,0,19,912
1566,2室1厅1厨2卫        ,132㎡          ,暂无数据         ,南   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,2010 ,钢混结构  ,一梯六户           ,有           ,GZ0003824828          ,2018-03-25         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,广州雅居乐花园雅悦庭 2室1厅 132平米,2018.04.21 成交,495,37500,530,27,0,0,5,400
1567,3室1厅1厨1卫        ,100.98㎡          ,暂无数据         ,西   ,精装     ,        ,70年           ,中楼层(共11层)          ,暂无数据              ,塔楼       ,2003 ,钢混结构  ,一梯四户           ,有           ,GZ0003901253          ,2018-04-06         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,万科城市花园 3室1厅 100.98平米,2018.04.21 成交,345.2,34185,350,15,0,0,15,635
1568,1室1厅1厨1卫        ,36㎡          ,暂无数据         ,西   ,其他     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯七户           ,无           ,GZ0003975436          ,2018-04-01         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,汇龙居 1室1厅 36平米,2018.04.21 成交,126,35000,130,20,1,0,7,155
1569,3室2厅1厨1卫        ,87.6㎡          ,75㎡         ,东   ,其他     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯八户           ,暂无数据           ,GZ0003924738          ,2018-01-19         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,文化局宿舍(白云区) 3室2厅 87.6平米,2018.04.21 成交,158,18037,165,92,0,0,34,852
1570,2室1厅1厨1卫        ,68.45㎡          ,暂无数据         ,南 北   ,精装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1998 ,钢混结构  ,一梯五户           ,无           ,GZ0003917305          ,2018-04-09         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,江南苑 2室1厅 68.45平米,2018.04.21 成交,220,32141,229,12,0,0,11,332
1571,2室1厅1厨1卫        ,51.48㎡          ,暂无数据         ,东   ,其他     ,        ,70年           ,低楼层(共9层)          ,暂无数据              ,塔楼       ,1999 ,钢混结构  ,一梯四户           ,无           ,GZ0003226958          ,2017-10-22         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,新兴白云花园 2室1厅 51.48平米,2018.04.22 成交,140,27196,140,182,0,0,69,2928
1572,3室1厅1厨1卫        ,79.29㎡          ,71.58㎡         ,南 北   ,其他     ,        ,70年           ,中楼层(共9层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,一梯四户           ,无           ,GZ0003053679          ,2017-09-10         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,中山八路 3室1厅 79.29平米,2018.04.22 成交,263,33170,265,224,1,0,107,4304
1573,2室2厅1厨2卫        ,72.5㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,低楼层(共7层)          ,暂无数据              ,板楼       ,未知 ,钢混结构  ,一梯两户           ,无           ,GZ0003137636          ,2017-09-28         ,满五年       ,商品房          ,普通住宅          ,暂无数据           ,中华大道翠园西 2室2厅 72.5平米,2018.04.22 成交,115,15863,115,206,0,0,307,5536
1574,2室1厅1厨1卫        ,53㎡          ,暂无数据         ,西南   ,其他     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯四户           ,无           ,GZ0003649867          ,2018-01-23         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,江南雅居 2室1厅 53平米,2018.04.22 成交,189,35661,190,89,1,0,12,996
1575,2室2厅1厨1卫        ,75.06㎡          ,暂无数据         ,西   ,其他     ,        ,70年           ,低楼层(共18层)          ,暂无数据              ,塔楼       ,未知 ,钢混结构  ,两梯七户           ,有           ,GZ0003269846          ,2017-06-03         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,惠百氏广场 2室2厅 75.06平米,2018.04.22 成交,178,23715,180,323,1,0,48,2102
1576,3室2厅1厨1卫        ,78㎡          ,暂无数据         ,北   ,其他     ,        ,70年           ,中楼层(共31层)          ,暂无数据              ,塔楼       ,2013 ,钢混结构  ,三梯八户           ,有           ,GZ0003789467          ,2018-03-19         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,力诚凯怡湾 3室2厅 78平米,2018.04.22 成交,172,22052,172,34,1,0,19,656
1577,2室1厅1厨1卫        ,64.5㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯四户           ,无           ,GZ0003786912          ,2018-03-19         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,棠德花园 2室1厅 64.5平米,2018.04.22 成交,175,27132,180,34,1,0,22,938
1578,2室1厅1厨1卫        ,50㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共9层)          ,暂无数据              ,塔楼       ,1997 ,钢混结构  ,一梯五户           ,无           ,GZ0003948568          ,2018-04-07         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,聚德花园 2室1厅 50平米,2018.04.22 成交,157,31400,162,15,1,0,14,297
1579,1室1厅1厨1卫        ,27.05㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共10层)          ,暂无数据              ,塔楼       ,2001 ,钢混结构  ,一梯八户           ,有           ,GZ0003119120          ,2017-10-01         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,南箕花苑 1室1厅 27.05平米,2018.04.22 成交,95,35121,95,203,1,0,59,3391
1580,2室2厅1厨1卫        ,69㎡          ,暂无数据         ,北   ,简装     ,        ,70年           ,高楼层(共32层)          ,暂无数据              ,塔楼       ,2004 ,钢混结构  ,两梯八户           ,有           ,GZ0003226641          ,2017-11-12         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,金碧世纪花园 2室2厅 69平米,2018.04.22 成交,247.5,35870,245,161,1,0,28,2276
1581,4室1厅1厨1卫        ,115㎡          ,暂无数据         ,南 北   ,精装     ,        ,70年           ,中楼层(共11层)          ,暂无数据              ,塔楼       ,2011 ,钢混结构  ,一梯四户           ,有           ,GZ0003065506          ,2017-06-12         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,保利春天里 4室1厅 115平米,2018.04.22 成交,368,32000,380,314,1,0,39,3692
1582,2室2厅1厨1卫        ,82.07㎡          ,暂无数据         ,东北   ,其他     ,        ,70年           ,低楼层(共20层)          ,暂无数据              ,塔楼       ,1995 ,钢混结构  ,两梯七户           ,有           ,GZ0003006440          ,2017-08-25         ,暂无数据       ,商品房          ,普通住宅          ,暂无数据           ,珠岛花园 2室2厅 82.07平米,2018.04.22 成交,265,32290,270,240,1,0,30,3986
1583,3室2厅1厨2卫        ,126㎡          ,暂无数据         ,南   ,其他     ,        ,70年           ,中楼层(共26层)          ,平层              ,塔楼       ,2012 ,钢混结构  ,两梯四户           ,有           ,GZ0003327207          ,2018-01-01         ,满两年       ,商品房          ,普通住宅          ,暂无数据           ,新都盛世名门 3室2厅 126平米,2018.04.22 成交,328,26032,328,111,0,0,15,1979
